OBJECTID	FIPS	AvComTm	PerNVHHs	PerColAtt	PerInd	FreRedLun	ValAdd	CoEdSites	UnempRT	MedRnt	MedHmVal	PerLIHTC	mRFEI	PerFamPov	PerPT	IntAcc	JobRatio	Shape_Length	Shape_Area	OI_v1
108	39061009800	-0.818949492	-1.509000166	-1.057570683	-0.635274862	-1.48941405	-2.168662566	-0.455593023	-1.359239463	-0.703840503	-1.094982093	-0.194284333	-1.153779311	-2.159286554	2.105755988	-0.993029224	-0.121637708	7442.011483	1623704.833	-0.863049253
109	39061009901	-1.233664446	-0.233739927	-0.144766958	-0.635274862	-1.48941405	-2.168662566	-0.940637528	-0.141145488	-0.350276117	-0.475636683	-0.194284333	-1.244787506	0.006337112	0.37043156	0.46375429	-0.112638053	7530.336432	2589079.301	-0.532775347
110	39061009902	-1.233664446	-0.935133058	-0.643538838	0.083935609	-0.820639657	0.108006795	-0.940637528	-0.16988256	-0.825904398	-0.624684761	-0.194284333	-1.244787506	0.246447373	1.298207108	-0.750231971	-0.125239602	8584.784887	2689601.311	-0.423251986
111	39061010002	-0.196877062	-1.679659992	-0.715766921	-0.937582034	0.178642697	-1.523307213	-0.940637528	-2.617156147	-0.632285806	-0.665202685	-0.194284333	-0.523222526	-1.500960382	0.822881749	-0.993029224	-0.129085623	10409.13224	4729220.541	-0.765470814
112	39061010201	-0.196877062	-0.922005379	-0.046946248	0.259156335	-0.683171829	0.249087241	-0.940637528	-0.682583544	-0.758558801	-0.506025126	-0.194284333	-0.2662903	-0.04214937	1.263567662	-0.264637467	0.088069082	11197.90007	3916772.939	-0.227767917
113	39061010202	0.425195369	-0.376269012	0.150970074	0.276369309	0.178642697	1.424412301	-0.940637528	-0.125299857	-0.817486198	-0.158728635	-0.194284333	-1.244787506	0.375113481	-0.318822728	0.46375429	-0.108054737	6982.437624	2060551.437	-0.061869563
114	39149971700	0.839910323	0.528603143	-0.324484078	-1.70025584	0.250850775	-0.458650792	0.029451481	0.801204909	-0.03038453	0.519946593	-0.194284333	1.339195188	0.834150265	-0.528110467	-0.021840214	-0.013628408	90234.42762	245152511	0.116979626
115	39149971800	1.254625277	0.116956639	-0.542305777	-1.70025584	0.270323556	-0.458650792	-0.455593023	0.229318727	-0.362903417	-0.519048745	-0.194284333	0.825648941	0.091590895	-0.398059025	-0.264637467	-0.053946601	14735.91535	10482454.87	-0.135076312
116	39149971900	1.66934023	0.383260983	-0.621358561	0.686349498	0.520572462	0.017101454	-0.455593023	0.616354406	-0.000920831	-0.060327962	-0.194284333	1.771484116	0.631576997	-0.452256544	-0.021840214	-0.031788001	23483.99298	24980410.52	0.278604417
117	39149972100	1.461982753	0.325124119	-0.031021946	1.015900972	0.423835367	1.069167285	-0.455593023	-0.237952784	-0.169284825	0.245003537	-0.194284333	-0.456049813	0.742889809	-0.528110467	0.706551542	-0.073065116	18882.70399	14611718.73	0.240318317
118	39149972200	0.632552846	0.641126105	-0.522969125	0.717891297	0.492324395	0.398428978	-0.455593023	0.410287945	-0.649122205	0.006237199	-0.194284333	-1.244787506	0.656162	-0.429593572	-0.021840214	-0.108732102	81400.59582	351251019.3	0.020505543
119	39149972300	0.217837892	0.777091351	-0.675956167	0.98709969	1.201089025	0.412580244	-0.455593023	0.503065484	-0.000920831	0.347745416	-0.194284333	-1.244787506	0.765496149	-0.471147479	0.220957038	-0.104180574	84091.80682	342789531.8	0.142880774
120	39007000102	0.217837892	0.455463217	-0.600315733	-1.765775453	-0.23184574	-0.421451241	-0.940637528	-0.133965406	-0.619658506	-0.675332166	-0.194284333	0.120335426	0.120163002	-0.528110467	-0.021840214	-0.116555221	15814.96455	12240453.48	-0.333498279
121	39007000900	-1.233664446	0.515475464	-0.80221313	0.606644693	-0.305279572	0.394364313	-0.940637528	0.448918056	-0.733304202	-0.264364651	-0.194284333	-0.486385876	0.737977625	-0.126090777	0.706551542	-0.056930234	40331.69017	81109987.37	-0.108326441
122	39007001200	-1.441021923	0.679571451	-0.644676288	0.404610565	-0.145625061	-0.068275369	-0.940637528	0.294692781	0.369479954	-0.054539687	-0.194284333	0.620880501	0.097207528	-0.358667517	-0.021840214	-0.121046049	105876.5733	614827120.5	-0.095260699
123	39007000200	0.632552846	0.676758377	-0.300597625	0.404610565	-0.145625061	-0.068275369	-0.940637528	0.767282686	-0.080893728	-0.029939519	-0.194284333	-0.638066204	0.744041511	-0.480263021	-0.021840214	-0.112655482	47967.58162	91648056.95	0.013260494
124	39007000103	0.632552846	-0.008694002	-0.927332644	-1.765775453	-0.23184574	-0.421451241	-0.940637528	-1.249584677	-0.665958604	-0.815697831	-0.194284333	-0.183025227	-0.289397778	-0.528110467	-0.021840214	-0.076654622	14684.69165	6488174.276	-0.480483595
125	39007000704	0.010480415	-0.425966654	-0.561642429	0.369931823	-0.74911896	-0.149805118	-0.940637528	0.143614838	-1.158423285	-0.461165996	-0.194284333	-1.244787506	-0.735802057	-0.242958351	-0.021840214	-0.077012578	49445.25345	44427569.46	-0.402463621
126	39007000300	1.254625277	0.423581711	-0.298322725	0.69747818	-0.520888254	-1.042123539	-0.940637528	0.0356998	-0.421830814	-0.235423277	-0.194284333	-0.607730138	0.247379492	-0.312686204	0.706551542	0.031789331	57182.01181	72552423.16	-0.073551342
127	39061023501	0.632552846	0.745209845	2.703408154	1.163216687	0.555060734	1.101603329	-0.455593023	0.586170496	1.232345419	3.217282677	-0.194284333	-0.183025227	0.933911134	-0.281645671	1.192146047	1.020032286	23628.73793	13190014.32	0.873024463
128	39061023901	0.010480415	0.649565327	2.053924133	1.596413706	1.660329058	0.887295747	-0.455593023	0.727739519	1.312318315	2.085674942	-0.194284333	0.272015751	0.503092591	-0.462440812	1.192146047	0.29999081	16552.30094	7971200.903	0.758666762
129	39061024001	0.217837892	0.548294661	1.447663216	0.486257288	0.048099852	0.495601576	-0.455593023	0.501852695	1.707973699	0.605323647	-0.194284333	0.45127432	0.439520724	0.30389003	0.949348795	0.555279935	16966.32551	6587862.039	0.506771311
130	39061010100	0.217837892	-0.420340506	-0.016235094	0.276369309	-0.011182088	0.918226336	-0.940637528	-0.272972729	-0.249257721	-0.527731157	-0.194284333	-1.244787506	-1.159784617	0.424670322	-0.264637467	-0.10961604	14008.03385	6664531.173	-0.223397683
131	39061020802	0.425195369	0.473279353	0.572395345	0.299419528	-0.015249364	1.152885453	-0.455593023	0.552428766	1.43859131	0.66899467	-0.194284333	0.586210711	0.573871764	-0.460584339	1.192146047	-0.099700313	17277.06611	12912977.05	0.419375434
132	39061020901	-0.404234539	0.305432601	-0.333583679	-0.099931822	0.216111781	0.866908275	-0.455593023	-0.104564678	-0.383948916	-0.517601676	-0.194284333	0.017114008	0.08934762	0.280172643	-0.021840214	-0.037351383	8965.658334	2668464.66	-0.048615458
133	39061010300	0.217837892	-1.871886719	-0.969418299	-0.524671734	-1.274036464	-0.569238253	-0.455593023	-1.965117253	-0.005129931	-0.934357466	-0.194284333	-1.017267017	-2.041489747	2.045583487	-1.235826476	-0.109289187	21802.13395	6468424.514	-0.681511533
134	39061010400	-1.233664446	-0.049952421	0.153244974	0.580003651	-0.378184102	0.219234292	-0.455593023	-0.360326105	-0.766977	-0.736109052	-0.194284333	-1.244787506	-0.299190317	-0.121720592	-0.021840214	-0.082434797	30278.86448	8077154.29	-0.312036312
135	39061010500	-1.855736877	-0.246867605	-0.446759966	0.624868844	0.395656944	0.31649104	-0.940637528	0.495371151	-0.708049603	-0.320800331	-0.194284333	-1.244787506	-0.41316017	0.329051335	0.220957038	-0.12619639	6492.204546	1555110.116	-0.257180247
136	39061010600	-1.6483794	0.26323649	-0.29889145	0.629459353	0.161593568	0.847368556	-0.940637528	0.82065063	-0.590194808	-0.110975367	-0.194284333	-1.244787506	0.785902879	0.743561701	0.706551542	-0.10386477	9715.920435	3571177.647	-0.010855653
137	39061010700	-0.611592015	-0.335948284	0.364241973	-1.413512735	-0.816112222	-3.799067146	-0.940637528	-0.225588581	-0.426039914	-0.495895645	-0.194284333	0.818064923	-0.293020139	0.116002937	-0.021840214	0.154380595	6321.764943	1398038.083	-0.507553021
138	39061010800	0.839910323	-0.354702111	1.398752861	-0.551238087	0.665270911	-1.508678462	-0.455593023	0.411541091	-0.413412615	-0.228187933	-0.194284333	1.123231293	-0.67698516	0.436058665	-0.021840214	0.505070251	6249.145933	1731015.421	0.060932091
139	39061010900	-1.6483794	-0.781351676	-0.463821718	0.280908111	-0.561634154	-1.810217207	-0.940637528	-1.745644314	-1.01952299	-0.587060974	-0.194284333	0.125851073	-0.498205319	2.458689316	-0.264637467	0.102368088	7399.903272	2616398.359	-0.471723781
140	39061011000	0.425195369	-1.655280017	-0.768089627	-1.038008288	-1.783483677	-1.595119153	-0.455593023	-0.913677712	-0.106148327	-0.453930652	-0.194284333	-1.016206317	-1.472811753	0.824307791	-0.750231971	-0.065608928	10040.22512	2421963.73	-0.688685664
141	39061011100	-0.611592015	0.667381463	0.499598537	-0.425277722	0.126130264	0.234183509	0.029451481	0.896555	0.348434454	-0.041516069	-0.194284333	-0.240020256	0.685059336	-0.154195497	0.706551542	-0.127146378	8778.968841	3039277.412	0.149957082
142	39149972000	1.876697707	-0.182166902	-0.975674274	0.952713958	0.094260649	1.417846882	-0.455593023	-0.08363711	-0.800649799	-0.639155448	-0.194284333	-0.456049813	-0.870087999	-0.469358395	-0.750231971	-0.072676937	9984.262193	3463021.384	-0.100502926
143	39149971600	1.254625277	0.816474388	-0.228938268	1.281547267	1.790175452	0.271882046	-0.455593023	0.496320875	-0.830113498	0.496793493	-0.194284333	3.305622268	0.651987242	-0.528110467	0.220957038	-0.098067972	75730.04599	250395071.4	0.515704862
144	39149971400	0.839910323	0.768652129	-0.472352594	1.079225875	1.113141146	0.453064309	-0.455593023	0.807943484	-0.312394219	0.064119947	-0.194284333	0.120335426	0.623576881	-0.528110467	-0.021840214	-0.110334236	85648.27795	340701974.6	0.235941277
145	39149971500	1.254625277	0.763025981	-0.152160384	1.394902404	1.448663558	1.77996761	0.029451481	0.884369669	-0.379739816	0.278286117	-0.194284333	0.893905088	0.845190875	-0.515664692	0.949348795	-0.087750626	68186.67681	248604708.9	0.574508563
146	39007000703	1.0472678	-0.482228135	-1.131504942	-0.253963813	-0.74911896	0.229556103	-0.940637528	-0.984981237	-0.261885021	-0.992240214	-0.194284333	-0.304369485	-1.78509916	-0.528110467	-0.021840214	-0.091246267	13284.76341	8275938.978	-0.465292867
147	39007000603	-0.196877062	0.195722713	-0.372256983	-0.103896092	-0.74911896	0.229556103	-0.940637528	0.254417538	-0.691213203	-0.128340192	-0.194284333	-1.244787506	-0.186764684	-0.528110467	1.192146047	-0.097533866	42841.77186	74114417.04	-0.222623655
148	39007000601	1.254625277	-0.281562185	-1.105912314	-0.103896092	-0.74911896	-0.149805118	-0.940637528	0.020450244	-0.426039914	-0.90686316	-0.194284333	-0.521055666	-0.200598819	-0.418731488	-0.021840214	-0.043325948	12712.62069	5502857.103	-0.299287264
149	39007000701	1.66934023	-1.659968473	-1.091125462	-0.084660765	-0.74911896	-1.84361565	-0.940637528	-2.127558245	-0.564940209	-0.996581421	-0.194284333	-0.609174711	-1.396179276	0.020126831	-0.264637467	-0.091606988	17541.61003	9241948.663	-0.682788902
150	39007000602	0.425195369	0.364507156	-0.16069126	-0.069751663	-0.74911896	-0.149805118	-0.940637528	0.582712602	-0.893249995	-0.585613905	-0.194284333	-0.456049813	-0.454932542	-0.36254199	1.192146047	-0.117560427	21829.8399	14841583.51	-0.160604773
151	39007000500	0.839910323	0.250108811	-0.825530858	0.369931823	-0.520888254	-0.149805118	-0.940637528	-0.176805326	-0.657540405	-0.875027648	-0.194284333	-0.903506773	-0.353424212	-0.197931567	0.220957038	-0.082367224	13631.9015	8358856.002	-0.262302578
152	39007000702	-0.611592015	0.525790069	-0.460978093	-0.364239458	-0.494228095	-1.029497464	-0.940637528	0.252120059	-0.569149308	0.085825978	-0.194284333	-1.244787506	0.593399807	-0.528110467	0.706551542	-0.09481329	46153.72215	88433119.46	-0.273039381
153	39007001400	-2.685166784	-0.509421184	-0.822118508	0.544652706	0.040285668	-1.157295881	-0.940637528	0.766472516	-0.451294513	0.140814589	0.24404059	-0.521055666	0.562029835	1.048128492	-1.235826476	-0.109883605	96266.62166	502593042.4	-0.317892234
154	39007000101	-0.818949492	-0.10433852	-0.869891413	0.250101712	-0.200226848	-0.421451241	-0.940637528	0.331744066	-1.642469765	-0.38881256	-0.194284333	0.787728861	0.279432733	-0.15674861	-0.021840214	-0.105601303	55624.69841	58829868.85	-0.263515278
155	39061021504	0.425195369	0.717079105	0.561020844	-1.92677077	-0.97699299	-0.160099197	-0.455593023	1.000526185	0.373689053	-0.199246559	-0.194284333	-0.482774443	0.079030645	0.356984835	-0.021840214	-0.030277269	21310.01012	9841606.146	-0.058397048
156	39061021505	-0.404234539	0.10382896	0.215804731	-2.234564723	-0.60405721	-0.429136575	-0.455593023	0.033876119	1.181836221	-0.288964819	-0.194284333	0.747641917	0.608548716	-0.169600233	0.46375429	-0.122860453	8524.261647	4165323.373	-0.09675031
157	39061022602	0.632552846	0.703951426	1.855439086	1.69734172	1.930231822	0.541211026	0.029451481	0.835797051	1.19446352	1.386740753	-0.194284333	0.203398461	0.706059492	-0.407596865	1.192146047	0.057131331	8534.819777	2918889.61	0.772752179
158	39061022400	0.010480415	0.846480511	1.933923145	0.236221023	-0.38737726	-1.36313633	-0.455593023	0.580043931	0.908244732	1.69351932	-0.194284333	0.613296484	0.799127832	-0.446116386	1.192146047	0.1479725	14990.85992	7295858.033	0.382184288
159	39061022500	0.839910323	0.757399833	1.076285751	0.78170455	0.302806048	0.176546217	-0.455593023	0.563760423	1.152372522	0.120555627	-0.194284333	0.416112062	0.301284188	-0.425996143	0.706551542	0.129296199	18966.13928	14619652.56	0.390544487
160	39061023400	-1.233664446	-0.213110717	-0.003154418	-1.186294961	-1.783483677	-1.03793337	0.029451481	0.431048455	-0.253466821	-0.565354943	-0.194284333	-0.477718428	-0.346550081	0.867838754	-0.264637467	-0.098095613	7905.476262	2484113.491	-0.395588162
161	39061021002	0.010480415	0.599867686	0.101490994	0.317574734	0.226243625	0.11971018	-0.455593023	0.992044485	1.556446106	-0.079139855	-0.194284333	-0.076848996	0.569481792	-0.291280832	1.192146047	-0.115501078	7574.473829	3275056.634	0.279552372
162	39061021003	-0.818949492	0.470466279	-0.318796827	0.47701307	0.251120869	1.681696134	-0.455593023	0.438887236	0.361061754	-0.206481902	-0.194284333	0.878737057	0.682502702	-0.528110467	1.192146047	-0.054743602	6715.267925	2249782.602	0.241041969
163	39061020902	-0.404234539	-0.065893174	0.085566692	-0.753421593	-0.563202669	-0.787935658	-0.455593023	-0.436242692	-0.712258703	-0.562460806	-0.194284333	0.112751408	-0.801737666	0.009827576	-0.021840214	-0.066152119	10131.34197	3236775.909	-0.35106947
164	39061021001	-0.404234539	0.191034256	-0.697567719	0.47701307	0.251120869	1.681696134	-0.455593023	0.122560684	-0.350276117	-0.322247399	-0.194284333	0.898961098	0.344863198	-0.170910757	0.46375429	-0.025891323	10125.09762	4509291.568	0.113124899
165	39061000200	-1.6483794	-4.765602232	-1.194633423	-0.941483106	-1.961496647	-2.221102326	-0.455593023	-1.016210153	-0.762767901	None	-0.194284333	0.012189323	-3.586004448	6.70355853	-1.721420981	-0.109706766	3199.455773	482794.2537	None
166	39061000700	0.632552846	-1.827815225	2.016388279	-0.618555985	-1.23749366	-2.141210594	-0.455593023	0.498599016	0.803017236	2.278135081	-0.194284333	0.019674847	0.234492947	-0.124189975	0.220957038	2.114155518	5108.202882	1305191.566	0.138676876
167	39061000900	0.425195369	-2.855524948	0.901687157	-0.735737502	-1.23749366	-2.479992171	-0.455593023	-1.100077992	-0.813277098	2.911951178	3.875437973	0.134174915	-1.340764803	2.440621117	-0.507434719	0.150647646	2952.762844	502123.1963	-0.042886285
168	39061001000	0.425195369	-1.431171783	1.984539675	-0.735737502	-1.215625088	-2.479992171	-0.455593023	-0.028128163	-0.093521028	1.569071411	1.75630101	0.298784683	-1.459120152	2.306089466	0.706551542	0.355409095	2634.443355	412662.2948	0.093940834
169	39061001100	-0.196877062	-2.336043938	0.868701103	-0.354759682	0.15540908	-2.754107186	-0.455593023	-1.310708916	-0.312394219	1.774555168	-0.194284333	0.229723587	-2.324230546	0.640800314	-0.750231971	0.292127344	3954.894881	643585.2345	-0.439244643
170	39061001600	1.254625277	-4.86781059	-0.139079708	-1.404423641	-1.939628074	-0.551949418	-0.455593023	-2.404473432	-1.339414577	1.347669898	-0.194284333	0.128431106	-1.652978051	-0.174705601	-2.69260999	0.018645418	4036.394342	570358.0917	-0.941723671
171	39061001700	1.0472678	-4.652141579	-0.017372544	-1.404423641	-1.215625088	-0.551949418	-0.455593023	-3.107199176	-1.330996378	1.195727682	7.463824163	0.294426045	-3.150970906	3.315210887	-1.721420981	-0.094426309	2960.518586	377654.493	-0.274103904
172	39061001800	1.461982753	0.007246751	1.807666181	-0.899864018	-0.502737465	-1.074090056	-0.455593023	0.429770643	-0.139821126	0.926572902	-0.194284333	0.438706967	-0.051570461	0.091665809	0.220957038	-0.074519604	3947.431626	897234.0791	0.12450556
173	39061001900	1.0472678	-0.932319984	1.482355445	-0.494083657	-0.887902931	-0.416295961	0.029451481	-0.320895303	0.087470265	0.667547602	-0.194284333	-0.529723114	0.324372518	1.165679317	-0.021840214	0.306257361	7145.141605	2007489.5	0.082066018
174	39061021422	-0.818949492	0.667381463	-0.368275908	0.012831546	-0.564812176	-0.025346269	-0.455593023	-0.261954874	-0.379739816	-0.123998985	-0.194284333	0.787728861	0.80472475	-0.145658625	0.949348795	-0.114473485	9240.666676	3759917.678	-0.014441973
175	39061021202	-1.026306969	0.407640958	0.3875597	-1.413512735	-1.427881218	-4.465752303	-0.455593023	0.881750095	1.085026925	0.213168025	-0.194284333	0.628234701	0.688011357	-0.392964112	0.949348795	-0.109178724	12850.43427	6489808.516	-0.265295804
176	39061021401	0.217837892	0.061632849	-0.329602604	0.012831546	-0.564812176	-0.025346269	-0.455593023	-0.2266295	-0.830113498	-0.315012056	-0.194284333	1.160429091	-0.007847933	-0.335149883	0.46375429	-0.074666829	14206.83265	5451173.571	-0.090160777
177	39061021571	-0.196877062	0.537042365	0.106609519	-0.085041871	-0.391305246	-0.253594061	-0.940637528	-0.437269415	0.840899135	-0.232529139	-0.194284333	0.02643808	0.1203216	-0.528110467	0.949348795	-0.041727849	13646.06314	4618950.585	-0.045044842
178	39061021801	-1.026306969	-0.111840051	-0.34609563	-0.148387838	-1.260309407	-0.035318328	0.029451481	-0.12744898	0.108515764	-0.634814242	-0.194284333	0.155005217	-0.546448352	0.452835376	-0.264637467	-0.066424024	10835.48373	4907487.881	-0.251031736
179	39061022102	0.217837892	0.646752253	0.596281798	-1.672316356	0.550687019	-0.581104102	0.029451481	0.269182683	-0.072475528	-0.183328803	-0.194284333	0.317519848	0.634329202	0.137016676	1.192146047	0.01839524	14045.48875	8133846.024	0.119130689
