OBJECTID	GEO_id	foreign_born_pct	edu_less_hs	unemployment	below_poverty	female_headed_hh	pct_Hispanic	pct_Black	county
953	39049009374	9.4916073	8.8949275	8.0736544	14.9257336	10.7605634	5.4824297	40.707644	Franklin
954	39039958100	3.0006978	2.7194492	6.6881919	8.1074766	5.1915946	4.2568039	0.2326122	Defiance
955	39039958400	0.1712748	11.3523132	5.6112224	12.0511559	7.2692794	7.2424761	1.2967947	Defiance
956	39039958600	0.6438321	9.1719745	7.6923077	19.9529903	16.4590164	10.0437806	2.3693021	Defiance
957	39039958700	0.6651885	7.0175439	9.8873592	14.1425643	7.988018	16.3636364	2.5498891	Defiance
958	39039958900	2.019794	8.7365591	6.598586	5.7380373	0.9415263	7.8166027	1.676429	Defiance
959	39039958500	3.9319384	10.7798165	3.3936652	19.1898208	8.4014002	11.2899517	5.0586342	Defiance
960	39039958800	0.8403361	17.4906716	16.0508783	25.5102041	14.3646409	21.9087635	0.7803121	Defiance
961	39039958200	0.811359	8.3660131	2.9320988	12.8304189	5.3293413	1.3184584	1.1764706	Defiance
962	39039958300	3.9787798	18.381113	5.2830189	9.8488542	3.8333333	9.1873644	0	Defiance
963	39049001600	6.4738292	10.1070155	19.1930207	59.0220386	21.4285714	7.9889807	37.1900826	Franklin
964	39049001500	10.2865916	28.525641	35.1387054	61.1054248	34.7164592	5.8853634	70.8290686	Franklin
965	39049001400	0	24.2277992	23.2590529	41.0733263	29.1925466	0.7970244	67.162593	Franklin
966	39049001300	4.5993795	11.3636364	7.1635079	72.7171986	0	3.5955466	7.3553568	Franklin
967	39049001200	9.483961	5.1546392	9.6408318	72.6245506	0	3.3007903	3.3937703	Franklin
968	39049001110	18.8430897	2.4844721	4.3395022	73.100616	0	1.7665397	2.9095947	Franklin
969	39049001000	3.5634328	10.5110096	3.1075341	44.5149254	2.8895184	0.6529851	6.3059702	Franklin
970	39049000920	2.6639344	24.3287225	15.5046826	43.545082	23.3850129	0.4098361	66.4959016	Franklin
971	39049000910	2.6767152	28.5646613	17.1122995	38.9507154	29.8218435	3.5862786	66.7879418	Franklin
972	39049000820	4.7601199	19.9527745	13.3584906	31.402783	16.0220995	6.4842579	48.3883059	Franklin
973	39049000310	4.2639278	13.1674027	7.3588135	20.7905384	10.962963	2.334267	23.2804233	Franklin
974	39049000220	1.4041358	1.7567568	1.5037594	1.7360225	3.4709755	1.5573143	0.9190707	Franklin
975	39049000210	4.0243196	1.3735216	2.2737819	2.1424435	3.3829499	1.8529242	3.4163289	Franklin
976	39049000120	5.7631046	2.4140454	1.0022779	4.6626122	2.9283489	1.7376195	0.5212858	Franklin
977	39049009381	5.3678282	3.455842	7.5200919	10.9581789	18.6831276	7.3213657	26.3287575	Franklin
978	39049009386	2.1543986	2.4173028	5.1282051	22.1978824	34.1924399	4.2728905	58.491921	Franklin
979	39049009390	9.6852693	5.8215726	4.6953605	6.2926829	3.8793103	7.1544452	20.4088254	Franklin
980	39049009410	3.2181572	12.1403913	6.8111455	21.6445804	24.9307479	3.2520325	34.5867209	Franklin
981	39049009420	3.5650305	11.5532382	5.9082569	7.8287352	12.2227252	1.3256897	26.7108563	Franklin
982	39049009450	3.9569848	6.4198316	3.6637492	4.6286444	5.9665145	2.3282522	17.9891418	Franklin
983	39049009590	0.750402	13.4231666	10.2497205	12.9804206	7.8412391	2.876541	13.4893693	Franklin
984	39049009440	4.4968834	6.9715382	4.4776119	4.3245653	4.4622426	1.6473731	19.8575245	Franklin
985	39049000810	4.2084942	10.960334	12.901272	14.4189662	9.403255	1.9305019	30.2702703	Franklin
986	39049000730	1.8913972	22.5012814	17.7503251	47.3459427	34.6153846	2.776083	85.6009762	Franklin
987	39049000720	2.6190476	27.7037037	18.5929648	44.9047619	20.4927212	0.4761905	56.1904762	Franklin
988	39049000710	2.8384992	20.9542548	17.121116	40.8482871	9.1603053	8.3849918	26.3947798	Franklin
989	39049000600	9.4330156	5.3282915	6.3630491	26.2920221	0.4624872	1.3798294	2.8349222	Franklin
990	39049000500	17.550033	2.1686747	4.4902466	19.0455245	3.1594064	5.4541456	2.5071476	Franklin
991	39049000420	6.7437923	1.8580453	3.6082474	5.7297606	2.8061225	0.6207675	2.0598194	Franklin
992	39049000410	5.3534941	1.6556291	0.288517	3.1058439	0.8870968	1.5120556	2.002452	Franklin
993	39049000330	5.5982906	23.9179954	14.4136808	29.017094	9.8982424	5.9401709	21.1965812	Franklin
994	39049000320	0.9053498	10.8743169	3.2809296	13.3744856	10.8477666	2.0576132	9.2592593	Franklin
995	39049000110	2.5174076	1.5719064	3.7505096	5.4633101	6.0033352	0.8569898	0	Franklin
996	39049009752	4.1969955	6.1651458	3.3884522	6.2092518	4.563405	3.0664395	5.451448	Franklin
997	39049009740	2.9278075	2.4985128	2.5904142	3.7967914	3.2604801	1.0494652	4.2045455	Franklin
998	39049009720	2.6724006	8.6023745	3.4685479	16.2865948	9.2244619	1.4590693	1.2133313	Franklin
999	39049008500	2.6081557	0	1.3888889	2.2816843	3.9808154	2.1320638	1.2419789	Franklin
1000	39049008400	5.5113093	2.2154648	2.4053224	1.5020773	3.1710915	0.5415738	2.2300096	Franklin
1001	39049007425	2.3977433	4.44558	7.3372781	13.023088	12.9938543	1.6220028	8.3921016	Franklin
1002	39049007427	5.8518169	6.7878509	5.2847755	8.7683331	8.4421236	2.2180274	18.4521001	Franklin
1003	39049007426	2.3954008	3.4655723	4.0532365	7.6673164	7.2981367	2.6509103	9.9648675	Franklin
1004	39049007010	8.2858623	6.4837905	8.6774942	20.7091056	9.0994372	5.4634904	13.9564992	Franklin
1005	39049009382	10.2589977	8.3610451	6.9866343	9.4517323	4.956727	3.6999664	8.9135553	Franklin
1006	39125960100	0.2546381	8.5993821	10.4768786	11.7497272	4.1470311	3.0920335	0.4365224	Paulding
1007	39125960300	1.8950437	8.554674	2.7264325	11.8826406	1.2470309	4.1059281	1.4820214	Paulding
1008	39125960500	0.2564103	9.2424242	8.6319218	8.1790124	4.158283	1.4871795	0.3846154	Paulding
1009	39125960200	0.6723858	7.2902796	3.6479708	9.4680103	3.1464531	4.7067007	1.0201716	Paulding
1010	39125960400	3.7697914	15.2471483	6.9222577	14.2121524	12.119403	8.8464438	1.6587082	Paulding
1011	39155921300	3.9911308	13.18365	3.2258065	17.9296682	5.0359712	5.8093126	4.2128603	Trumbull
1012	39155930900	2.109642	5.645785	5.11883	7.9006434	1.8064076	0.3862725	0.5645521	Trumbull
1013	39013010200	0.6123536	10.0828729	6.6666667	21.0596379	7.7419355	0.1863685	5.5910543	Belmont
1014	39013010300	0.7117438	7.7891424	6.3405797	9.2848558	3.02391	0.3855279	0.1779359	Belmont
1015	39013010600	0	8.5236542	4.8505358	11.1017897	6.4182195	2.0701077	0.441623	Belmont
1016	39013010802	0	6.8340307	7.0763501	15.0046598	5.6369786	0	0	Belmont
1017	39013010900	1.629956	7.5156576	6.4883149	12.9443528	5.2025269	0.4111601	1.2481645	Belmont
1018	39155931000	0.6240762	6.7686505	4.6970728	10.8731466	7.2354949	0	0.0164231	Trumbull
1019	39155930400	0.1965119	16.8727273	5.1859612	6.0181774	2.0861373	2.284451	0.3438959	Trumbull
1020	39155933700	0.3585515	11.4420804	8.8557994	16.1928751	6.7395264	0	4.6253137	Trumbull
1021	39155933600	0.5367465	12.2635934	9.6867271	19.1360601	12.7930893	3.3856317	0	Trumbull
1022	39155931300	1.0762975	5.0541516	9.7294732	10.2360308	3.9933444	0.1674241	0.6696962	Trumbull
1023	39013010700	0.1209677	10.0958827	5.8869094	11.635476	5.015674	0.1209677	0.2016129	Belmont
1024	39013011200	0.7735396	9.6068249	4.4300378	9.2291278	5.8864751	0.6401707	0	Belmont
1025	39013011300	0.8907519	4.4247788	8.0020387	9.2959296	5.3302433	0	0.2357873	Belmont
1026	39013010100	0.5343697	15.4096229	17.8047547	22.5180393	8.7492989	1.2387661	5.6594608	Belmont
1027	39013011900	0.9218163	5.4124836	3.785489	10.7545237	9.9085366	2.0826221	9.696142	Belmont
1028	39013012000	3.2234957	14.9008499	13.7459807	27.0415473	11.5798923	0.3939828	5.2292264	Belmont
1029	39013012100	0.2305919	21.928934	14.72	39.0766694	5.9282371	0.9992314	1.7678709	Belmont
1030	39013011400	1.0820559	7.0900123	6.0852899	14.2206016	6.4159292	0	0	Belmont
1031	39013011500	1.3446568	13.6403897	13.0232558	16.678597	0.8253095	1.0615711	5.5909413	Belmont
1032	39013011600	0	28.2402529	14.9178255	42.3024523	7.2243346	0	1.8354861	Belmont
1033	39013011700	0	20.617284	10.6779661	42.7357033	17.7304965	0.6896552	15.7854406	Belmont
1034	39013012200	1.4261745	16.5792235	4.6654389	8.8696232	3.2490975	3.9765101	18.0704698	Belmont
1035	39013012300	2.2448015	5.5891239	7.4585635	3.9535458	6.6985646	0.3544423	2.2920605	Belmont
1036	39013012400	1.5883377	6.4002317	6.5179353	6.5309774	4.1167275	0.2393386	6.9408181	Belmont
1037	39013011000	1.3483146	9.6423462	7.4190178	20.2208137	6.5707434	0	0.020429	Belmont
1038	39155931400	1.082544	8.8273616	7.2374645	25.9233287	10.7604759	0	6.4727109	Trumbull
1039	39155921200	0.4923414	10.0864553	19.2204301	37.9253568	26.2690355	6.4551422	21.0612692	Trumbull
1040	39155930700	0.6180176	6.124498	4.1895262	9.350464	5.6346044	0.9983361	0.6180176	Trumbull
1041	39155930800	1.5529906	8.569869	3.1971581	6.5938771	5.3245436	0.9863589	1.3011543	Trumbull
1042	39073965000	0.8104197	13.805668	11.3854595	19.0225344	8.6770982	1.447178	0	Hocking
1043	39073965100	0.2366864	12.772998	6.6580199	12.6285578	2.4893746	0	0.2840237	Hocking
1044	39073964900	0.5752637	6.3299442	8.0602303	10.4745925	10.3535354	0.6711409	0	Hocking
1045	39073965200	2.6729191	14.3712575	7.3054526	11.9343494	6.5531476	3.2825322	1.1957796	Hocking
1046	39073965300	0	11.7793447	7.2799097	19.1125368	10.5573771	0.4498545	0.6880127	Hocking
1047	39073965400	2.2960321	11.1257841	14.3913258	25.2308403	13.5896048	0	1.1145787	Hocking
1048	39073965500	0.3249768	11.5134951	9.3385214	18.5908974	6.2364032	0.2321263	2.7855153	Hocking
1049	39155930500	0.2677824	45.7771469	3.5714286	16.9991618	2.2512709	0.3179916	1.3556485	Trumbull
1050	39155931100	0.7537688	9.2140921	5.8489033	6.5665236	4.5500506	0	0.1256281	Trumbull
1051	39155930300	0.9558617	13.6204889	6.6627703	5.7351701	5.6629834	3.5985381	0.4217037	Trumbull
1052	39155931601	0.3127094	7.7637691	2.7123849	19.0082645	13.0678918	1.1168193	0.2680366	Trumbull
1053	39155930200	0.6361829	6.2926062	7.7389985	5.2087475	3.5204567	0	0	Trumbull
1054	39155930102	0.311163	5.3001623	2.9279279	3.7788385	8.2474227	2.4504084	0	Trumbull
1055	39155920300	4.3478261	8.7155963	5.0724638	12.5892278	8.2482325	0.421804	6.8786502	Trumbull
1056	39155920500	0	24.9134948	19.4719472	56.2130178	26.331361	0	52	Trumbull
1057	39155920600	0.380421	20.247737	18.5584093	55.870342	22.5761773	3.4491504	54.4002029	Trumbull
1058	39155921100	0.938848	17.5451807	10.3163686	44.28684	17.6602925	2.0806902	20.6292819	Trumbull
1059	39155921400	5.3766617	8.366825	4.6439629	5.6710214	7.8901227	1.83161	2.1861152	Trumbull
1060	39155921500	0	3.8390744	5.4669704	15.4560654	10.2793296	1.1146201	3.1580903	Trumbull
1061	39155921600	0	15.5546783	5.9175135	33.3596007	15.1515152	1.3989637	21.865285	Trumbull
1062	39155932000	1.3016711	9.4912161	10.3838245	11.5215479	6.6614725	5.2242744	8.4080915	Trumbull
1063	39155932900	1.6722408	4.6162724	4.3171806	10.2212389	4.3944266	1.6722408	4.6404682	Trumbull
1064	39155933302	1.675229	12.1832061	5.7276995	8.748255	3.1627372	0.7817735	1.1838285	Trumbull
1065	39155933002	2.7922385	7.4959612	3.7668161	6.476747	10.0703844	1.230478	2.6739233	Trumbull
1066	39155932702	1.533873	13.0257009	9.8005204	21.1333617	6.4671815	1.9173413	1.5764806	Trumbull
1067	39155931500	0.8530545	3.8776236	4.21875	4.5954871	1.8023617	2.3665383	0.2751789	Trumbull
1068	39155932701	0.8624979	6.0009488	8.9105465	16.794147	8.5787923	0.630287	5.357439	Trumbull
1069	39155931602	1.8456376	5.3249098	4.7826087	9.3781855	2.739726	0.8389262	0.9060403	Trumbull
1070	39155931700	1.3371538	12.9896907	11.4316239	21.8629344	11.2372304	4.2979943	8.9780325	Trumbull
1071	39155930101	0.6443694	12.9157667	4.608632	21.8192993	8.1103001	0.4602639	2.0865296	Trumbull
1072	39155931900	3.6548223	9.3160645	4.57105	15.6804214	5.9701493	2.0304569	26.5820643	Trumbull
1073	39115968800	0.4882252	9.7222222	12.8941836	14.6334135	4.9317147	1.0051694	0	Morgan
1074	39115968900	0.6735627	12.4701874	6.5025253	24.886764	11.2094395	0	5.6531152	Morgan
1075	39115969000	0	12.0404722	4.136389	14.7617808	2.4604569	1.9786514	0.8070815	Morgan
1076	39115969100	0.9179745	15.0864082	12.139738	26.7205266	8.4158416	0.2072846	6.0408647	Morgan
1077	39155932200	4.1635125	12.1509824	6.558642	12.4240122	8.1866197	3.9742619	5.6396669	Trumbull
1078	39155932300	5.4912796	12.8163829	3.7787702	14.2289073	8.296131	2.8837852	0.794336	Trumbull
1079	39155933400	2.556391	8.8353414	3.9309113	9.924812	7.2272411	0.2105263	1.5639098	Trumbull
1080	39155932500	1.512764	7.53839	5.745554	11.5802943	7.8431373	0.2836432	0.5042547	Trumbull
1081	39155933500	0.4736842	8.3214286	8.1842818	7.6455027	3.5294118	0.6842105	0.2894737	Trumbull
1082	39155930600	0	11.583302	4.6232877	6.3535912	1.3389711	0	0.1933702	Trumbull
1083	39155931200	1.5962925	8.2433405	9.0277778	16.8687129	5.5057618	2.8836251	0.5664264	Trumbull
1084	39155920400	0.4631416	16.3252241	7.5423729	29.9112312	18.9814815	3.5121575	21.690467	Trumbull
1085	39155920700	0.5515111	21.8580878	10.8766234	35.7325656	15.3508772	2.4045886	48.466799	Trumbull
1086	39155920800	0.178731	28.6290323	17.867036	66.3092047	18.5147508	2.3235031	19.0795353	Trumbull
1087	39155920900	1.5647638	15.0510204	17.5126904	33.0518346	17.3360107	1.7386265	33.3816285	Trumbull
1088	39155921000	1.3007183	8.3741164	8.3401139	22.1295193	10.5943153	1.2813046	38.2644147	Trumbull
1089	39155933100	1.3185002	16.1290323	9.0356212	17.3053152	4.9111808	1.4009065	0.4532345	Trumbull
1090	39155933301	0.311311	15.1560178	7.2	26.3230716	11.5384615	0.8993428	0	Trumbull
1091	39155932600	1.3921801	14.8654421	5.7657658	16.6768293	9.9811676	0	3.7914692	Trumbull
1092	39155933001	4.165124	3.0622244	1.8898271	8.0710848	3.8817006	0.3517216	0.6108849	Trumbull
1093	39155932802	0	14.4619311	13.3463542	21.7391304	13.4948097	0.7334274	1.325811	Trumbull
1094	39155932801	0	9.8889477	8.2593857	27.7211444	16.0427808	5.4916146	9.0759619	Trumbull
1095	39155933800	1.2896094	20.0578035	11.0800745	46.029724	20.9756098	3.2424466	23.8393515	Trumbull
1096	39155933900	0.7964161	18.2427401	13.8331573	26.002004	16.0240964	0.4479841	5.5749129	Trumbull
1097	39045030100	0.8681926	12.3004354	9.5005429	7.6040555	8.9954038	4.4725072	0.3420153	Fairfield
1098	39045030200	1.545396	10.8925144	4.4021416	8.2601626	3.5781544	1.8995493	0.8692853	Fairfield
1099	39045032800	1.7176998	1.4634146	3.5299182	0.9160305	6.7558528	3.4105054	7.4931541	Fairfield
1100	39045033000	3.2292331	2.5188093	3.30614	7.3719992	5.006502	0.6161037	12.9381772	Fairfield
1101	39045032701	5.259366	2.4237973	7.1126164	3.3317238	15.8699809	1.3208453	26.2007685	Fairfield
1102	39045032702	16.0345893	8.4245998	4.328805	10.6127052	20.5882353	7.3378629	32.8227301	Fairfield
1103	39151711322	7.5853732	8.2395498	7.1875	13.8810198	7.3590505	0.3324267	3.9891206	Stark
1104	39151711502	5.488745	2.9930299	1.3173653	4.4204019	9.5373666	0.1850139	7.1847055	Stark
1105	39151712111	1.9937206	3.3383915	5.7283646	5.8712716	1.5833034	1.2401884	1.6954474	Stark
1106	39151711122	3.5702025	5.9908999	5.6112224	9.2640693	6.2913907	1.5619636	0.6007552	Stark
1107	39151711112	2.4857685	1.5553522	3.1562741	2.7703985	5.985319	0.8728653	0.6641366	Stark
1108	39045033100	4.1306015	7.881692	4.4409817	4.3048539	7.8707783	3.6046894	17.8371864	Fairfield
1109	39117965400	0	18.1406436	3.5780383	8.1110254	3.9420027	0.0605694	2.1653543	Morrow
1110	39117965500	0.0730567	17.7628732	5.7770545	11.237954	8.1445993	2.5423729	0	Morrow
1111	39117965300	0.2751032	11.9017473	4.7968021	17.5043029	7.1139127	1.9085282	0.1031637	Morrow
1112	39117965000	0.9097438	7.7393075	5.6515647	10.3902322	5.4911531	2.0588939	0.2154657	Morrow
1113	39117965200	0.7370659	9.1653355	9.2547343	7.6733033	8.3622351	0.453579	0.5386251	Morrow
1114	39117965100	0.2645503	18.8660478	2.3916968	12.2128975	8.131068	1.8518519	0	Morrow
1115	39151711121	2.4409204	1.3206163	5.8448754	1.7412935	2.1028037	0	1.8501244	Stark
1116	39151712112	2.2346369	5.2669039	2.5150905	3.6455412	3.1724138	1.3407821	1.5642458	Stark
1117	39151711212	0.1628665	3.1843575	4.8005908	6.1005771	3.3898305	0.2850163	0	Stark
1118	39151711211	1.2457531	7.9096045	6.2095731	5.6311523	4.2808219	0.49547	1.0050963	Stark
1119	39151711321	3.4081902	3.2928943	4.3604651	5.9416446	2.5737602	1.4002642	3.8837517	Stark
1120	39113130101	2.3450586	7.9383886	5.4054054	10.2596315	5.492228	2.7219431	0.2512563	Montgomery
1121	39113110100	0	2.4253731	2.734375	2.303523	1.7793594	0	0	Montgomery
1122	39113115002	1.681128	14.3158635	5.5093555	12.638455	6.002401	1.3557484	0.8947939	Montgomery
1123	39113080100	3.6771729	14.5215258	10.4936015	25.9161439	15.9566787	4.6322827	68.6723973	Montgomery
1124	39113080300	2.5052192	10.2448454	19.7407777	19.6764092	6.2381853	1.1482255	61.1691023	Montgomery
1125	39113080400	3.346856	19.1317516	13.6594663	36.3243243	18.2780522	3.2454361	55.3076403	Montgomery
1126	39113080500	1.4423077	16.6418133	19.6085049	35.5797337	24.3124751	2.3878205	25.8012821	Montgomery
1127	39113080600	0.9345794	25.3398058	11.1420613	19.5594126	12.2186495	0	1.8691589	Montgomery
1128	39113080700	0.9803922	32.6577881	18.4466019	24.5673077	2.4224806	4.248366	0.3267974	Montgomery
1129	39113090302	5.5971364	20.7601636	11.2820513	16.5383986	8.3403185	2.3755288	10.8200456	Montgomery
1130	39113050302	0.6421152	7.416397	6.1554333	15.7129367	10.3251318	0	1.8696884	Montgomery
1131	39113050303	8.5604051	8.7367625	7.275877	26.7493797	13.4758827	4.4369424	22.691102	Montgomery
1132	39113050502	6.6937754	8.0813089	4.4856459	21.7704098	14.5339652	1.4075696	9.9781045	Montgomery
1133	39113050600	1.754386	12.3883929	2.8262177	19.1311612	5.1643193	0.8075745	0.7518797	Montgomery
1134	39113050401	4.1989164	9.2323925	3.9166367	10.8939629	9.1576885	2.9798762	4.7407121	Montgomery
1135	39113050402	0.4960318	16.5378671	8.7527352	16.2474849	10.0484262	1.7857143	6.1011905	Montgomery
1136	39151711412	1.9200361	7.7064784	5.5776892	8.7285223	1.0243902	0	0.9487237	Stark
1137	39151711111	1.5716681	8.0191502	4.6443515	5.8168837	2.354874	0.7124895	0.2724225	Stark
1138	39151711411	5.7407407	1.871345	5.0323867	2.8042328	3.2531825	0.2910053	0.5291005	Stark
1139	39151715000	0.9193054	11.7458623	13.3059789	23.3310392	2.9548989	2.247191	9.8059244	Stark
1140	39113115011	2.4746306	12.5342636	8.0149115	8.5396484	5.5821372	2.1363717	5.2163076	Montgomery
1141	39113115012	4.9201162	3.1180401	1.8955651	6.7538126	10.0502513	1.3798112	10.3122731	Montgomery
1142	39113000200	0	14.9744339	28.2099344	43.2181971	23.5167206	0	88.6086591	Montgomery
1143	39113000300	1.2571429	15.56145	17.2268908	41.0857143	27.3525722	0	91.3714286	Montgomery
1144	39113000400	0.231899	9.3737845	16.2450067	29.918141	20.6646526	0.6699304	88.8946148	Montgomery
1145	39113000500	2.1403092	12.7836611	9.2920354	29.1160353	11.5613182	0.0237812	81.117717	Montgomery
1146	39113000600	0.5178366	14.3196203	9.3858633	18.3544304	11.0638298	0	83.4867664	Montgomery
1147	39113090600	4.0940306	18.0734383	5.6914894	25	11.5384615	1.558373	8.901215	Montgomery
1148	39113091000	0.5006258	10.4808212	10.8677338	13.5394902	4.1062802	0	0	Montgomery
1149	39113100101	4.0703199	6.8181818	6.7695214	19.0339551	12.9643669	4.7038328	18.0551156	Montgomery
1150	39113100302	8.2131661	8.3683965	8.6206897	14.8275862	11.5102041	1.7554859	3.9498433	Montgomery
1151	39113160100	0.6572295	7.1922545	5.1498127	4.1961577	2.5575448	0	0	Montgomery
1152	39113010200	2.90706	1.8514532	1.146789	7.751938	6.7432382	1.1742804	0	Montgomery
1153	39113140100	1.6563493	10.5669481	8.2455503	16.8401612	7.3529412	0	0.7361553	Montgomery
1154	39113120101	8.6237103	4.2770419	9.3014968	5.4117189	6.31797	3.2898579	12.886899	Montgomery
1155	39113120102	2.3612262	3.2530121	8.9753467	8.3177764	9.4822571	1.1806131	25.2485501	Montgomery
1156	39113120103	4.3264158	8.7317073	8.8197147	9.1008772	5.8159722	0.7386564	32.4305311	Montgomery
1157	39113125000	0.7465057	4.8881716	6.0937939	8.4180432	7.6194399	2.3348158	0	Montgomery
1158	39113125101	2.5651692	6.158246	4.4869963	8.0513919	3.8271198	0	9.3732668	Montgomery
1159	39113040405	9.0892825	5.0657109	5.016229	14.4569691	7.2652502	1.0914296	2.8090893	Montgomery
1160	39113050503	2.0162551	7.6788065	6.8166555	11.8051014	6.8638189	1.8443264	2.0162551	Montgomery
1161	39113165100	0.9599332	21.9336219	16.2011173	56.8447412	22.6540284	1.1686144	93.9899833	Montgomery
1162	39113001501	3.6272174	19.9520055	9.5377414	40.6808803	2.0712909	5.2422558	30.2885888	Montgomery
1163	39113165200	1.7720024	7.969508	8.62423	36.6213822	7.3024055	1.3585351	43.1187242	Montgomery
1164	39135460100	0.9621993	13.037317	4.9764627	14.1924399	4.3252595	1.0309278	0.6185567	Preble
1165	39135450100	3.2199547	9.7345133	1.1288805	9.1076357	3.271028	0.6349206	1.0430839	Preble
