OBJECTID	FIPS	AvComTm	PerNVHHs	PerColAtt	PerInd	FreRedLun	ValAdd	CoEdSites	UnempRT	MedRnt	MedHmVal	PerLIHTC	mRFEI	PerFamPov	PerPT	IntAcc	JobRatio	Shape_Length	Shape_Area	OI_v1_new
2419	39035177104	-0.474754286	0.666425604	0.165349645	0.275008516	0.650246744	0.957355903	3.74356318	0.416272413	0.239635445	-0.2309365	-0.073930404	0.07801169	0.767616868	-0.417004581	0.544394415	-0.043708606	9251.31969	2538775.701	0.453971628
2420	39035177201	0.027670508	0.246949172	-0.151934638	-0.094266047	0.026099406	1.056368923	3.74356318	0.101502122	1.006107438	-0.213166354	-0.073930404	-0.948843543	0.318576018	0.173170714	0.544394415	-0.15406169	7254.301295	1987328.925	0.350512451
2421	39035177202	0.132668329	0.326797937	-0.531168716	-0.094266047	-0.084718486	0.264264772	3.875990627	0.109895214	0.577644833	-0.288689474	-0.073930404	-0.970651752	0.558444617	-0.298662449	0.544394415	-0.058951218	5820.693616	2083689.175	0.249316387
2422	39035177302	-0.256012847	0.70801936	-0.1579668	0.169756346	-0.457572377	-0.131787305	3.74356318	0.196953404	1.110842741	-0.035464895	-0.073930404	0.861238038	0.67394964	-0.408380118	0.544394415	-0.065579199	7833.573812	3296717.14	0.401376449
2423	39035177303	0.609776334	0.312235635	-0.080441768	0.020797765	-0.104815794	0.264264772	3.875990627	0.407144847	2.258170383	-0.238340728	-0.073930404	0.249050377	0.661433561	-0.427047558	0.544394415	-0.04919985	8039.201776	2870742.458	0.514342663
2424	39035177304	0.291045712	-0.300166932	-0.125741199	0.169756346	-0.442666445	0.165251752	3.875990627	-0.107452047	-0.284041072	-0.248706646	-0.073930404	0.573369643	0.114145254	0.571817853	0.544394415	-0.078585817	8636.469397	2977093.812	0.290280065
2425	39035177403	0.070539164	0.225349553	-0.061937258	0.501568271	0.747289499	1.056368923	3.74356318	0.550048731	-0.055527683	-0.140604925	-0.073930404	-0.832325381	0.222758841	-0.414954666	0.544394415	-0.165952299	6132.081974	1778692.154	0.369790498
2426	39035177404	-0.778326841	0.141482806	-0.002382595	0.519407622	0.833281305	-0.824878438	3.611135733	0.92087672	0.268199618	-0.100622097	-0.073930404	-0.054706857	0.848273939	-0.031712197	0.544394415	-0.216267054	5449.073881	1702722.856	0.350264105
2427	39035177405	-0.705608217	0.019671685	-0.132244488	0.131401741	1.021250243	0.759329865	3.74356318	0.291828773	0.20154988	-0.137643234	-0.073930404	-0.44725467	0.8080313	-0.076589759	0.544394415	-0.20537952	7577.377466	3239070.922	0.358898174
2428	39035113600	1.472506468	-1.231205583	-1.105684672	-0.457296838	-0.342436905	-1.715995606	0.035594661	-3.594360789	-0.422101245	-0.583377727	-0.046076771	-1.232350295	-1.162397735	-0.493829803	-1.301212471	-0.127483436	6211.879336	1531818.375	-0.769231797
2429	39035113700	0.843842511	-5.414358219	-1.026133441	-1.176222677	-0.738831888	-0.032774285	0.565304449	1.200593669	-1.040991674	-0.704807057	0.584447919	-0.308928299	0.948745975	-0.493829803	1.005796136	-0.170975977	3321.658805	487888.1365	-0.372445166
2430	39035113800	-3.988044999	-4.814228261	-1.179779827	-1.198521866	-0.738831888	-0.032774285	0.565304449	-3.925456456	-2.207362099	0.627953885	-0.073930404	0.761543357	-3.48844405	8.528026898	-1.301212471	-0.192921462	4318.941025	1091435.17	-0.791167467
2431	39035113900	0.226630559	-2.292651463	-1.290243531	-1.178006612	-0.595580744	-0.032774285	0.499090726	1.200593669	0.030164838	None	-0.073930404	-0.839802483	0.948745975	-0.493829803	-1.301212471	-0.160137336	2880.923856	515244.6585	None
2432	39035114100	-2.193784164	-1.824387332	-1.088077809	-1.696239755	-0.539966199	-2.112047683	0.035594661	0.068361995	-0.802956894	-1.027631374	-0.073930404	-0.879057264	-2.046964793	4.2851642	-1.301212471	-0.201927197	2905.466767	526311.2106	-0.712441405
2433	39035114200	4.54916817	-3.396755444	-1.290243531	-1.188710223	-1.038646713	0.759329865	0.565304449	-5.975434225	-0.207869943	-0.615956328	-0.073930404	1.423889905	0.948745975	-0.493829803	-2.224015914	-0.045256932	4717.880242	1062313.183	-0.519013194
2434	39035114300	-6.463283107	-3.588726687	-1.212877948	-1.216361217	-0.706604235	0.36327779	0.830159343	-3.87007067	-2.064541231	-1.043920675	1.196201309	-1.232350295	-5.591014803	7.206291993	-1.301212471	-0.196676072	6149.72475	1072898.059	-1.180731811
2435	39035114400	0.349794198	-2.171366621	-1.290243531	-1.737270262	-0.646980508	-0.923891456	0.035594661	-2.23800738	0.001600664	-1.237911434	-0.073930404	-1.232350295	-1.665727084	0.66746574	-1.301212471	-0.129796064	5345.458745	1052543.554	-0.849639515
2436	39035114500	-0.650628689	-1.97220581	0.592215825	-1.737270262	-1.010376843	-0.923891456	0.035594661	0.838168017	-0.131698813	-0.408637959	0.341103125	-1.232350295	-2.095807903	1.379535846	-1.301212471	-0.199252862	3742.816591	582675.0153	-0.529794743
2437	39035114600	-1.682002406	-1.673908072	-0.620900847	-1.925475413	-1.369969594	0.165251752	1.095014238	-0.955051074	0.120618054	-1.172754232	-0.073930404	-0.481156528	-0.65942174	1.172278423	-1.301212471	-0.162577476	7592.516487	2468201.301	-0.595324862
2438	39035114700	1.701620805	-1.70327072	-1.290243531	-1.3349929	-1.038646713	0.36327779	0.896373067	-2.378232023	-0.764871329	-0.420484723	-0.073930404	-0.970651752	-1.74685661	-0.493829803	-2.224015914	-0.19760869	6740.736487	1251873.197	-0.729772716
2439	39035114800	0.224863045	-0.807435443	-1.290243531	-1.68732008	-1.177014879	-0.032774285	0.366663278	-1.479397092	-0.46018681	-1.206813679	-0.073930404	-1.232350295	-2.12139239	2.258870743	-1.762614192	-0.058541078	5843.049112	1778571.153	-0.658726068
2440	39035114900	-0.749365365	-0.643865041	-0.806352177	-1.933503122	-1.379067352	-1.418956551	1.095014238	-1.962553625	0.068250403	-1.094269421	0.070836604	-0.566208552	-1.224356077	0.93995871	-1.301212471	-0.196939017	5801.48104	1620612.197	-0.693911801
2441	39035115100	-1.40003293	-1.84077879	-1.034862655	-1.813087503	-1.068612776	-0.824878438	1.095014238	-1.271562331	-0.826760372	-1.18015846	-0.073930404	-0.502964738	-1.23379301	4.533562152	-1.301212471	-0.18341866	3710.055239	572564.6683	-0.557967322
2442	39035115200	-0.46483309	-3.691718768	-0.828698589	-1.813087503	-0.870158286	0.36327779	1.028800514	-0.549282652	-0.588725592	-0.817351314	-0.073930404	-0.881238087	-1.895646921	1.881788476	-1.301212471	-0.143835218	3569.536413	606458.6159	-0.665365757
2443	39153510200	0.446949417	0.183594804	-0.711046387	-0.395751077	-1.291482154	0.36327779	0.366663278	-0.272309735	-0.34116942	-0.623360555	-0.073930404	-1.057884603	0.020608039	-0.258076493	-0.378409028	-0.170817388	13936.99794	5149917.86	-0.262071495
2444	39153520300	0.076011516	0.240127613	0.813392396	0.448942186	0.54436323	0.36327779	0.697731896	0.327793265	-0.126938117	-0.001405449	-0.073930404	0.632251815	0.561118377	-0.493829803	0.544394415	-0.078334974	13271.19376	7726255.629	0.27968536
2445	39153531101	-0.227037471	0.306662405	-0.764448143	0.257169165	-0.376874747	0.660316847	1.028800514	-0.162629366	0.59192692	-0.401233732	-0.073930404	-0.054706857	0.097066851	-0.493829803	-0.378409028	-0.148879444	14663.74902	9172730.109	-0.008752268
2446	39153531103	0.408737328	0.77791949	0.34296927	-0.346692862	-2.323332424	0.561303828	0.896373067	0.177708845	1.02515022	0.362882542	-0.073930404	-1.232350295	0.50635334	-0.493829803	0.544394415	0.082232926	18795.11052	20699325.92	0.075993093
2447	39153531801	0.356281916	0.382651676	0.118541906	0.706720806	0.489057083	0.264264772	0.76394562	0.429139799	0.220592662	0.075598516	-0.073930404	-0.6197378	0.357758148	-0.438070962	0.544394415	-0.055770739	18477.96095	19152329.22	0.220089838
2448	39011040400	0.403884814	0.584976993	-0.187015775	0.719208352	0.586870835	-0.725865418	-0.494115128	0.637688218	-0.707742982	-0.35236583	0.072465377	1.122936581	0.719941625	-0.424014934	0.544394415	-0.122427345	19465.68311	18844132.63	0.148676237
2449	39011040900	1.401527083	0.548288767	-0.102100911	1.372128591	1.660303514	1.551434018	-0.758970022	0.695593146	-0.73154646	0.245895748	-0.073930404	0.599539498	0.546928275	-0.403895953	1.467197857	-0.113465472	38670.83071	82617196.86	0.494057955
2450	39011040100	-0.338698462	0.668946461	-0.697126142	0.219706528	0.570885508	1.551434018	-0.758970022	0.125632773	-0.088852552	-0.312383002	-0.073930404	-1.232350295	0.699575325	-0.493829803	-0.378409028	-0.202527012	82184.68517	363101067.1	-0.046306007
2451	39011041000	1.427377122	0.706827658	0.475400036	1.576389162	1.66996667	0.46229081	-0.758970022	1.110495329	-0.707742982	0.521333009	-0.073930404	2.300580019	0.902775989	-0.45565844	1.467197857	0.027717713	45155.76835	90782212.01	0.665753095
2452	39011040500	0.312572949	0.803091907	-0.410027166	0.777186241	-0.560063507	-0.131787305	-0.494115128	0.686979382	-0.660136026	0.476907644	-0.073930404	-1.232350295	0.856148774	-0.473930763	-0.83981075	-0.204803935	91384.86698	501592980	-0.073004274
2453	39011040600	1.222101162	0.561729173	-0.543986852	0.782538047	-0.305480474	1.35340798	-0.758970022	0.160042667	-0.060288379	-0.076928569	-0.03264309	2.693127831	0.337572683	-0.420878375	-0.83981075	-0.129164227	54628.33341	113520614.6	0.24639805
2454	39011040700	1.114690376	0.607127918	-0.600844083	0.823568554	-0.305480474	-0.131787305	-0.758970022	0.485235424	0.025404142	-0.53302898	-0.052514345	1.319210487	0.511460759	-0.493829803	-0.378409028	-0.115790122	30368.25237	52168499.94	0.094752719
2455	39171950100	0.368363625	0.566215467	-0.813532359	0.588981091	0.285822415	1.056368923	-0.758970022	-0.295586112	-0.493511679	-0.565607581	-0.073930404	0.023802705	0.495162789	-0.493829803	-1.301212471	-0.186206333	96744.62281	433606173.2	-0.099854359
2456	39171950400	1.204317033	0.416935406	-0.62056076	0.680853747	0.515476562	-1.220930513	-0.758970022	0.358504796	-0.61252907	-0.564126736	-0.073930404	-0.00236715	0.211881108	-0.462630153	-0.83981075	-0.150568447	84780.41276	338480435.5	-0.11990346
2457	39171950500	1.21856054	0.432715748	-0.679625323	0.650526851	0.782703937	0.759329865	-0.758970022	0.25878767	-0.674418113	-0.304978775	-0.073930404	1.777182936	0.502266939	-0.450869999	0.082992693	-0.148963095	79999.96986	280870483.6	0.210831966
2458	39171950200	-0.261153283	0.603481695	-0.683993093	1.092050781	0.657391311	0.660316847	-0.758970022	0.574225655	-0.160262987	-0.380501895	-0.073930404	-1.232350295	0.297075208	-0.474872639	-0.378409028	-0.188999354	102814.6758	487067541.9	-0.044306344
2459	39035184105	-0.811581643	0.688680563	2.248697146	1.505031758	1.83131053	2.640577226	-0.096832786	0.730979903	1.648801345	1.80522605	-0.073930404	-1.232350295	0.948745975	-0.493829803	1.467197857	-0.115078844	11194.75719	5852546.98	0.793227786
2460	39035184106	0.952821273	0.596407278	0.935084595	1.620095568	1.862098989	1.452420998	0.168022108	0.493243166	0.687140832	0.81009788	-0.073930404	0.128482123	0.491491325	-0.493829803	1.467197857	-0.124258361	7141.019042	2732227.536	0.685786589
2461	39035184107	-0.333595659	0.797360199	2.739502869	1.738727253	1.452391467	0.759329865	-1.023824916	0.488146745	3.781592979	2.387198328	-0.073930404	-1.232350295	0.873339068	-0.493829803	1.467197857	0.494854636	20961.61615	12926605.42	0.863881887
2462	39035184108	-0.605288045	0.666397447	2.427376304	1.617419669	1.808900232	2.046499113	-0.494115128	0.784189729	0.577644833	3.296437459	-0.073930404	0.128482123	0.691805416	-0.383349466	1.467197857	-0.043321962	23621.48102	32719472.24	0.869521574
2463	39035185101	-0.699702686	0.548629324	0.60539388	-0.090698177	-0.646980508	-1.022904475	0.565304449	0.171650252	0.90613283	-0.146528307	-0.073930404	0.730388768	0.193204112	0.884294117	0.544394415	-0.183915236	8017.940961	3013099.994	0.142795772
2464	39035185102	0.276733929	0.53092281	0.640375515	0.084127461	0.199882009	-0.230800323	0.565304449	0.369597945	1.767818735	-0.073966878	-0.073930404	-0.406130615	0.636377246	0.035293414	0.544394415	-0.107045183	5605.006727	1847577.187	0.297434658
2465	39035185103	-0.768232744	0.41070307	1.042053632	0.202759145	0.239614027	-0.131787305	0.631518173	-0.538494723	1.29650987	-0.100622097	-0.073930404	-0.224810908	0.948745975	0.205797567	0.544394415	0.005105493	5831.066842	1704794.758	0.230582699
2466	39035185201	-0.199861886	0.083199849	0.278410351	-0.359180408	-0.897400161	-0.230800323	1.293655408	0.021561148	0.968021873	-0.698883675	-0.073930404	-0.525764233	0.397695499	0.343666354	0.082992693	0.103516691	4656.620436	1245997.102	0.036681174
2467	39035185202	-0.207565583	0.150080522	0.988132889	-0.036288157	-0.464202946	-2.310073721	1.028800514	0.716203447	1.953485864	-0.03398405	-0.073930404	0.34718733	0.538237832	-0.286223896	0.544394415	-0.068801211	8005.596843	3158223.362	0.174090803
2468	39035185203	0.114124053	0.645020771	1.274451967	0.037745149	0.63153723	-0.824878438	0.565304449	-0.480514182	0.496713008	0.468022572	-0.073930404	0.464951674	0.368265548	-0.051140066	0.544394415	0.136004385	9341.809812	4459110.512	0.269754508
2469	39035186103	-0.910053491	0.465087972	1.080689776	0.805729204	1.417850825	0.36327779	0.631518173	0.457639187	None	1.119594587	-0.073930404	0.337840955	0.948745975	-0.430756468	1.467197857	-0.08291732	15745.85082	12228413.7	None
2470	39035186104	-0.539174384	0.680325033	0.919005914	0.675501942	1.354012318	0.36327779	1.095014238	0.55591836	0.163464315	0.793808579	-0.073930404	-1.232350295	0.948745975	-0.437422005	1.467197857	-0.171187147	14773.30514	8831432.361	0.410138005
2471	39035177406	-0.77613931	0.326797937	0.112295215	-0.370775986	0.181480893	1.947486093	3.677349456	0.407566176	0.901372134	-0.236859882	-0.073930404	-0.920804414	0.772339024	-0.289399104	0.544394415	-0.193698217	7990.752339	2492169.171	0.375592127
2472	39035177501	-0.612109701	0.03453112	0.043475051	0.228626203	-0.442666445	-0.131787305	3.875990627	0.070090082	-0.483990288	-0.076928569	-0.073930404	0.063057486	0.666434401	-0.367338093	0.544394415	-0.155252657	8234.366763	3100506.741	0.198912245
2473	39035177503	-0.409961133	0.332464989	0.29889329	0.888682184	1.039754159	0.46229081	3.544922009	0.617513719	-0.85056385	0.510967091	-0.073930404	0.076142412	0.736384626	-0.103032673	0.544394415	-0.165511349	16285.15268	9538673.949	0.465588143
2474	39035177504	-0.527443631	0.746576983	-0.154146772	1.127729487	0.957925734	1.452420998	3.544922009	0.29528119	-0.798196198	0.032653997	-0.073930404	-1.232350295	0.31430351	0.430118367	0.544394415	-0.17452314	8737.544602	3672869.835	0.405358516
2475	39035177505	-0.537569924	0.527359031	0.057024254	1.078671273	1.280150857	0.066238733	2.882784774	0.535803889	-0.117416726	0.512447936	-0.073930404	0.278024147	0.688446583	-0.36468715	1.005796136	-0.168781435	11473.07235	6524540.468	0.478147623
2476	39035177604	0.073097802	0.427580734	-0.425855296	0.870842834	1.094777607	0.36327779	2.750357327	0.276028091	3.057967246	0.059309216	-0.073930404	-0.329490326	0.548381957	-0.493829803	1.005796136	-0.185196454	9908.206654	4000668.197	0.563694654
2477	39035177605	-0.614266598	0.870457246	-0.135603558	0.980554845	1.297344077	1.35340798	2.551716156	1.098787038	3.096052811	0.237010675	-0.073930404	-0.13321642	0.74284448	0.036881531	1.005796136	0.272214991	9553.999947	4378671.723	0.786628187
2478	39035177606	-0.448307754	0.488662849	-0.169517106	0.647850948	0.711823662	-0.032774285	3.015212221	0.3895656	-0.398297767	0.287359422	-0.073930404	-0.032275553	0.836408785	-0.126741729	0.544394415	0.090348413	11741.62898	5691789.156	0.358111357
2479	39035177607	-0.443559774	0.552829261	0.140940319	0.950227947	0.820662663	0.36327779	2.750357327	0.423650283	-0.022202814	0.743459833	-0.073930404	-0.13321642	0.756999289	-0.219720001	0.544394415	-0.017316477	9517.754436	5386724.609	0.446053327
2480	39035177608	-0.08997746	0.476695768	-0.238353152	0.461429732	-0.094638641	-0.428826361	3.544922009	0.417799787	0.239635445	0.090406971	-0.073930404	-0.301451197	0.741262031	-0.284065189	0.544394415	-0.132537798	14150.9402	7895811.875	0.304547872
2481	39035177609	0.09665369	0.664215503	-0.204112992	0.773618372	0.69470754	-0.52783938	2.750357327	-0.376707362	None	0.550949919	-0.073930404	-0.44725467	0.798076342	-0.243334053	1.467197857	-0.118381053	10094.36113	4832546.55	None
2482	39035115300	0.383875097	-1.387666975	-1.087951559	-2.208229125	-1.003129476	-0.329813343	1.028800514	-0.941447491	0.292003096	-1.13425225	0.467820902	-0.285080878	-0.523539192	0.388197485	-1.762614192	-0.136757266	7175.000902	1958088.013	-0.514986541
2483	39035115400	0.104114388	-1.476524348	-0.87704963	-2.134195818	-0.870158286	-1.022904475	1.028800514	-3.269859997	-0.098373944	-0.906202044	0.004136936	-0.444082566	-1.606514564	0.888644387	-1.301212471	-0.197327603	5745.613131	1254842.932	-0.761169345
2484	39035115500	0.087193861	-0.555534382	-0.554792932	-2.48563103	-1.45159242	-1.319943531	0.168022108	1.200593669	0.096814576	0.776038434	0.878049063	-0.059380045	-0.455892493	-0.493829803	-1.301212471	1.95807813	6053.342299	1503301.698	-0.219563704
2485	39035115700	-1.233502272	-1.647543762	-0.673986648	-1.194062028	-1.529463063	-0.52783938	0.96258679	-1.111164235	-0.379254985	-0.861776679	0.080862311	0.233161537	-0.972234454	1.896111756	-1.301212471	0.006759995	5494.574575	1552154.554	-0.515784849
2486	39035115800	-0.024840091	-0.603033609	-1.01440663	-1.904068193	-1.886897024	-0.824878436	0.565304449	-2.054297126	-0.117416726	-0.971359246	-0.073930404	-0.528143312	-0.659257657	0.229884895	-1.301212471	-0.184675188	8360.243632	2663072.77	-0.709576673
2487	39035115900	-0.204104227	0.278143604	-0.474711222	-1.455408518	-1.496978412	-2.013034664	-0.096832786	-0.668146799	0.353892139	-0.6085521	-0.073930404	-0.608012346	0.070956328	0.353699068	-0.378409028	-0.209540734	7023.050591	2258892.594	-0.451935631
2488	39035116100	0.236701282	-2.162064401	-0.953681393	-1.950450505	-0.770571242	-0.131787305	-0.361687681	-3.346154676	-0.217391334	-1.141656477	1.326695104	-0.473424526	-2.144651013	-0.013884782	-1.301212471	-0.170968019	3236.903717	552292.8885	-0.84851184
2489	39035116200	-0.367681031	-1.461868694	-0.993831945	-1.807735698	-0.813412946	-0.428826361	-0.361687681	-1.879664102	-0.112656031	-0.695921984	0.024596142	-0.403638247	-1.431925264	1.267593538	-1.301212471	-0.1978276	5338.692802	843291.2814	-0.685356273
2490	39035116300	-0.230566064	-1.086447463	-1.168966051	-1.681968274	-0.813412946	0.561303828	-0.692756299	-1.340372572	-0.598246983	-0.685556066	-0.068648569	0.256159288	-0.353736967	1.587398887	-1.301212471	-0.221329047	4014.225654	973444.0573	-0.489897361
2491	39035116400	-0.292037197	-2.21027884	-0.728553968	-1.646289573	-0.688383019	-0.230800323	0.035594661	-2.997468783	0.263438923	-0.69740283	0.092751001	-0.732930261	-2.100315925	2.534505877	-1.301212471	-0.20935114	5145.944799	1500317.563	-0.681795867
2492	39133600703	-1.224976903	0.69248182	-0.799434329	0.403005858	0.043678125	-0.032774285	0.432877002	0.080145554	-0.141220204	-1.381553446	-0.073930404	-1.232350295	-0.373119154	-0.493829803	0.544394415	-0.216062509	42930.09985	105627759.3	-0.235791785
